Fecha,IMAE,meses,imae_trend,gap_pct
2012-08-31T00:00:00Z,94.4000015258789,48,89.28382723367142,5.572072384056526
2012-09-30T00:00:00Z,94.19999694824219,49,89.35789157135646,5.277058947311097
2012-10-31T00:00:00Z,96.4000015258789,50,89.4320173482325,7.502746349473011
2012-11-30T00:00:00Z,98.9000015258789,51,89.50620461526574,9.98013058690157
2012-12-31T00:00:00Z,103.5999984741211,52,89.58045342346458,14.540017267090466
2013-01-31T00:00:00Z,99.0999984741211,53,89.65476382387976,10.016308927489614
2013-02-28T00:00:00Z,98.80000305175781,54,89.72913586760438,9.630210474061318
2013-03-31T00:00:00Z,101.69999694824219,55,89.8035696057739,12.440254790785321
2013-04-30T00:00:00Z,101.19999694824219,56,89.87806508956625,11.864480732068206
2013-05-31T00:00:00Z,99.5,57,89.95262237020174,10.087453054980955
2013-06-30T00:00:00Z,96.69999694824219,58,90.02724149894321,7.1501063047720415
2013-07-31T00:00:00Z,98.5999984741211,59,90.10192252709604,9.012974404287899
2013-08-31T00:00:00Z,98.69999694824219,60,90.17666550600815,9.031421919187377
2013-09-30T00:00:00Z,97.69999694824219,61,90.25147048707002,7.930163724693706
2013-10-31T00:00:00Z,99.5,62,90.32633752171483,9.672855936098923
2013-11-30T00:00:00Z,102.19999694824219,63,90.4012666614184,12.267336886763758
2013-12-31T00:00:00Z,106.30000305175781,64,90.47625795769923,16.117784077773223
2014-01-31T00:00:00Z,102.80000305175781,65,90.55131146211856,12.686871519057519
2014-02-28T00:00:00Z,102.5999984741211,66,90.62642722628043,12.409205610994167
2014-03-31T00:00:00Z,106.69999694824219,67,90.70160530183165,16.244607371403852
2014-04-30T00:00:00Z,104.80000305175781,68,90.77684574046191,14.364955077662689
2014-05-31T00:00:00Z,104.4000015258789,69,90.85214859390375,13.89962455963314
2014-06-30T00:00:00Z,101.0999984741211,70,90.92751391393264,10.60474722279876
2014-07-31T00:00:00Z,103.80000305175781,71,91.002941752367,13.15741671887185
2014-08-31T00:00:00Z,102.19999694824219,72,91.07843216106822,11.52106207277619
2014-09-30T00:00:00Z,101.80000305175781,73,91.15398519194072,11.045991267543531
2014-10-31T00:00:00Z,103.9000015258789,74,91.22960089693198,13.004949713448966
2014-11-30T00:00:00Z,107.0999984741211,75,91.30527932803258,15.955435331197787
2014-12-31T00:00:00Z,112.30000305175781,76,91.38102053727621,20.613608478719048
2015-01-31T00:00:00Z,107.80000305175781,77,91.45682457673975,16.44106884143204
2015-02-28T00:00:00Z,107.19999694824219,78,91.53269149854323,15.800002756102938
2015-03-31T00:00:00Z,111.69999694824219,79,91.60862135484997,19.829129190858996
2015-04-30T00:00:00Z,107.69999694824219,80,91.68461419786654,16.099497474330526
